evaluations raw_y
1 3011.1770234146
2 2092.8842759301
3 1491.8854664492
4 1225.2709810624
33 1157.6442687517
44 1128.5108775716
50 987.0182027773
59 729.3895421290
60 693.8177404262
94 647.9247416125
98 517.9985646761
99 438.2493853989
152 407.4590480997
211 331.2157715490
215 323.8198765026
283 320.6929481560
300 380.3457413161
evaluations raw_y
1 3011.1770234146
2 2092.8842759301
3 1491.8854664492
4 1225.2709810624
33 1157.6442687517
44 1128.5108775716
50 987.0182027773
59 729.3895421290
60 693.8177404262
94 647.9247416125
98 517.9985646761
99 438.2493853989
152 407.4590480997
211 331.2157715490
215 323.8198765026
283 320.6929481560
300 380.3457413161
evaluations raw_y
1 3011.1770234146
2 2092.8842759301
3 1491.8854664492
4 1225.2709810624
33 1157.6442687517
44 1128.5108775716
50 987.0182027773
59 729.3895421290
60 693.8177404262
94 647.9247416125
98 517.9985646761
99 438.2493853989
152 407.4590480997
211 331.2157715490
215 323.8198765026
283 320.6929481560
300 380.3457413161
evaluations raw_y
1 3011.1770234146
2 2092.8842759301
3 1491.8854664492
4 1225.2709810624
33 1157.6442687517
44 1128.5108775716
50 987.0182027773
59 729.3895421290
60 693.8177404262
94 647.9247416125
98 517.9985646761
99 438.2493853989
152 407.4590480997
211 331.2157715490
215 323.8198765026
283 320.6929481560
300 380.3457413161
evaluations raw_y
1 3011.1770234146
2 2092.8842759301
3 1491.8854664492
4 1225.2709810624
33 1157.6442687517
44 1128.5108775716
50 987.0182027773
59 729.3895421290
60 693.8177404262
94 647.9247416125
98 517.9985646761
99 438.2493853989
152 407.4590480997
211 331.2157715490
215 323.8198765026
283 320.6929481560
300 380.3457413161
evaluations raw_y
1 1557.6475278028
3 1193.4148371151
54 1101.2877381355
78 856.1432700945
116 838.0347973135
122 815.6837983110
149 798.7932708468
164 796.9318952434
166 779.8347900342
180 756.0367056179
183 739.9753245619
218 735.0064394508
219 708.2232232195
220 696.8385388363
234 677.1047835734
242 674.5699077763
247 674.1087849408
250 668.7715466941
258 594.0236289638
271 591.6914874794
273 586.9053352621
275 582.2114764302
293 577.6503033111
295 577.0443594162
297 560.9389270313
298 544.7543571474
300 577.8326867584
evaluations raw_y
1 1557.6475278028
3 1193.4148371151
54 1101.2877381355
78 856.1432700945
116 838.0347973135
122 815.6837983110
149 798.7932708468
164 796.9318952434
166 779.8347900342
180 756.0367056179
183 739.9753245619
218 735.0064394508
219 708.2232232195
220 696.8385388363
234 677.1047835734
242 674.5699077763
247 674.1087849408
250 668.7715466941
258 594.0236289638
271 591.6914874794
273 586.9053352621
275 582.2114764302
293 577.6503033111
295 577.0443594162
297 560.9389270313
298 544.7543571474
300 577.8326867584
evaluations raw_y
1 1557.6475278028
3 1193.4148371151
54 1101.2877381355
78 856.1432700945
116 838.0347973135
122 815.6837983110
149 798.7932708468
164 796.9318952434
166 779.8347900342
180 756.0367056179
183 739.9753245619
218 735.0064394508
219 708.2232232195
220 696.8385388363
234 677.1047835734
242 674.5699077763
247 674.1087849408
250 668.7715466941
258 594.0236289638
271 591.6914874794
273 586.9053352621
275 582.2114764302
293 577.6503033111
295 577.0443594162
297 560.9389270313
298 544.7543571474
300 577.8326867584
evaluations raw_y
1 1557.6475278028
3 1193.4148371151
54 1101.2877381355
78 856.1432700945
116 838.0347973135
122 815.6837983110
149 798.7932708468
164 796.9318952434
166 779.8347900342
180 756.0367056179
183 739.9753245619
218 735.0064394508
219 708.2232232195
220 696.8385388363
234 677.1047835734
242 674.5699077763
247 674.1087849408
250 668.7715466941
258 594.0236289638
271 591.6914874794
273 586.9053352621
275 582.2114764302
293 577.6503033111
295 577.0443594162
297 560.9389270313
298 544.7543571474
300 577.8326867584
evaluations raw_y
1 1557.6475278028
3 1193.4148371151
54 1101.2877381355
78 856.1432700945
116 838.0347973135
122 815.6837983110
149 798.7932708468
164 796.9318952434
166 779.8347900342
180 756.0367056179
183 739.9753245619
218 735.0064394508
219 708.2232232195
220 696.8385388363
234 677.1047835734
242 674.5699077763
247 674.1087849408
250 668.7715466941
258 594.0236289638
271 591.6914874794
273 586.9053352621
275 582.2114764302
293 577.6503033111
295 577.0443594162
297 560.9389270313
298 544.7543571474
300 577.8326867584
evaluations raw_y
1 1941.3312313353
2 1773.8790566813
8 1716.6425976666
14 1679.6347149417
21 1588.7804109255
32 1509.6562915376
42 1475.8301225298
43 1002.7315163996
59 956.0421281457
62 925.7667469537
64 906.8559500612
95 902.6159566379
102 802.8425214380
103 748.4329977486
159 745.9160370423
161 734.0882628072
178 733.0748061958
179 732.4928136487
181 706.2135639092
182 686.4012708221
200 678.7152636670
203 644.2124876014
254 603.1076922679
257 587.5620646660
258 571.0233976037
261 566.1101164080
297 551.4157270869
300 1476.8287150960
evaluations raw_y
1 1941.3312313353
2 1773.8790566813
8 1716.6425976666
14 1679.6347149417
21 1588.7804109255
32 1509.6562915376
42 1475.8301225298
43 1002.7315163996
59 956.0421281457
62 925.7667469537
64 906.8559500612
95 902.6159566379
102 802.8425214380
103 748.4329977486
159 745.9160370423
161 734.0882628072
178 733.0748061958
179 732.4928136487
181 706.2135639092
182 686.4012708221
200 678.7152636670
203 644.2124876014
254 603.1076922679
257 587.5620646660
258 571.0233976037
261 566.1101164080
297 551.4157270869
300 1476.8287150960
evaluations raw_y
1 1941.3312313353
2 1773.8790566813
8 1716.6425976666
14 1679.6347149417
21 1588.7804109255
32 1509.6562915376
42 1475.8301225298
43 1002.7315163996
59 956.0421281457
62 925.7667469537
64 906.8559500612
95 902.6159566379
102 802.8425214380
103 748.4329977486
159 745.9160370423
161 734.0882628072
178 733.0748061958
179 732.4928136487
181 706.2135639092
182 686.4012708221
200 678.7152636670
203 644.2124876014
254 603.1076922679
257 587.5620646660
258 571.0233976037
261 566.1101164080
297 551.4157270869
300 1476.8287150960
evaluations raw_y
1 1941.3312313353
2 1773.8790566813
8 1716.6425976666
14 1679.6347149417
21 1588.7804109255
32 1509.6562915376
42 1475.8301225298
43 1002.7315163996
59 956.0421281457
62 925.7667469537
64 906.8559500612
95 902.6159566379
102 802.8425214380
103 748.4329977486
159 745.9160370423
161 734.0882628072
178 733.0748061958
179 732.4928136487
181 706.2135639092
182 686.4012708221
200 678.7152636670
203 644.2124876014
254 603.1076922679
257 587.5620646660
258 571.0233976037
261 566.1101164080
297 551.4157270869
300 1476.8287150960
evaluations raw_y
1 1941.3312313353
2 1773.8790566813
8 1716.6425976666
14 1679.6347149417
21 1588.7804109255
32 1509.6562915376
42 1475.8301225298
43 1002.7315163996
59 956.0421281457
62 925.7667469537
64 906.8559500612
95 902.6159566379
102 802.8425214380
103 748.4329977486
159 745.9160370423
161 734.0882628072
178 733.0748061958
179 732.4928136487
181 706.2135639092
182 686.4012708221
200 678.7152636670
203 644.2124876014
254 603.1076922679
257 587.5620646660
258 571.0233976037
261 566.1101164080
297 551.4157270869
300 1476.8287150960
evaluations raw_y
