evaluations raw_y
1 57.5689618427
2 36.8277155491
3 27.6084270097
4 23.0738538911
11 16.0455734085
19 9.9555484921
31 8.1165910645
43 7.4588854372
52 4.6865462284
53 2.5429452557
60 2.2623424283
evaluations raw_y
1 57.5689618427
2 36.8277155491
3 27.6084270097
4 23.0738538911
11 16.0455734085
19 9.9555484921
31 8.1165910645
43 7.4588854372
52 4.6865462284
53 2.5429452557
60 2.2623424283
evaluations raw_y
1 57.5689618427
2 36.8277155491
3 27.6084270097
4 23.0738538911
11 16.0455734085
19 9.9555484921
31 8.1165910645
43 7.4588854372
52 4.6865462284
53 2.5429452557
60 2.2623424283
evaluations raw_y
1 57.5689618427
2 36.8277155491
3 27.6084270097
4 23.0738538911
11 16.0455734085
19 9.9555484921
31 8.1165910645
43 7.4588854372
52 4.6865462284
53 2.5429452557
60 2.2623424283
evaluations raw_y
1 57.5689618427
2 36.8277155491
3 27.6084270097
4 23.0738538911
11 16.0455734085
19 9.9555484921
31 8.1165910645
43 7.4588854372
52 4.6865462284
53 2.5429452557
60 2.2623424283
evaluations raw_y
1 43.7713772049
2 10.9310207006
5 6.1774894079
60 11.2552582085
evaluations raw_y
1 43.7713772049
2 10.9310207006
5 6.1774894079
60 11.2552582085
evaluations raw_y
1 43.7713772049
2 10.9310207006
5 6.1774894079
60 11.2552582085
evaluations raw_y
1 43.7713772049
2 10.9310207006
5 6.1774894079
60 11.2552582085
evaluations raw_y
1 43.7713772049
2 10.9310207006
5 6.1774894079
60 11.2552582085
evaluations raw_y
1 30.0673316928
2 13.3311531656
3 7.4567086706
60 16.2626346685
evaluations raw_y
1 30.0673316928
2 13.3311531656
3 7.4567086706
60 16.2626346685
evaluations raw_y
1 30.0673316928
2 13.3311531656
3 7.4567086706
60 16.2626346685
evaluations raw_y
1 30.0673316928
2 13.3311531656
3 7.4567086706
60 16.2626346685
evaluations raw_y
1 30.0673316928
2 13.3311531656
3 7.4567086706
60 16.2626346685
evaluations raw_y
1 11.2197428180
60 28.6045430410
evaluations raw_y
1 11.2197428180
60 28.6045430410
evaluations raw_y
1 11.2197428180
60 28.6045430410
evaluations raw_y
1 11.2197428180
60 28.6045430410
evaluations raw_y
1 11.2197428180
60 28.6045430410
evaluations raw_y
1 28.4502776016
3 14.5888871146
16 7.3795461087
44 7.3682765939
47 6.8467580958
50 6.8332842990
60 10.4174505925
evaluations raw_y
1 28.4502776016
3 14.5888871146
16 7.3795461087
44 7.3682765939
47 6.8467580958
50 6.8332842990
60 10.4174505925
evaluations raw_y
1 28.4502776016
3 14.5888871146
16 7.3795461087
44 7.3682765939
47 6.8467580958
50 6.8332842990
60 10.4174505925
evaluations raw_y
1 28.4502776016
3 14.5888871146
16 7.3795461087
44 7.3682765939
47 6.8467580958
50 6.8332842990
60 10.4174505925
evaluations raw_y
1 28.4502776016
3 14.5888871146
16 7.3795461087
44 7.3682765939
47 6.8467580958
50 6.8332842990
60 10.4174505925
evaluations raw_y
1 37.2292766052
3 33.9045520298
8 27.0878712627
16 12.2695953221
28 4.2667907634
56 4.1504943755
60 26.7323426333
evaluations raw_y
1 37.2292766052
3 33.9045520298
8 27.0878712627
16 12.2695953221
28 4.2667907634
56 4.1504943755
60 26.7323426333
evaluations raw_y
1 37.2292766052
3 33.9045520298
8 27.0878712627
16 12.2695953221
28 4.2667907634
56 4.1504943755
60 26.7323426333
evaluations raw_y
1 37.2292766052
3 33.9045520298
8 27.0878712627
16 12.2695953221
28 4.2667907634
56 4.1504943755
60 26.7323426333
evaluations raw_y
1 37.2292766052
3 33.9045520298
8 27.0878712627
16 12.2695953221
28 4.2667907634
56 4.1504943755
60 26.7323426333
evaluations raw_y
1 14.4448245707
5 6.0839880572
19 3.5378437260
45 3.0741819261
53 2.6195145269
60 55.2362389321
evaluations raw_y
1 14.4448245707
5 6.0839880572
19 3.5378437260
45 3.0741819261
53 2.6195145269
60 55.2362389321
evaluations raw_y
1 14.4448245707
5 6.0839880572
19 3.5378437260
45 3.0741819261
53 2.6195145269
60 55.2362389321
evaluations raw_y
1 14.4448245707
5 6.0839880572
19 3.5378437260
45 3.0741819261
53 2.6195145269
60 55.2362389321
evaluations raw_y
1 14.4448245707
5 6.0839880572
19 3.5378437260
45 3.0741819261
53 2.6195145269
60 55.2362389321
evaluations raw_y
1 19.5647111138
6 6.7405968773
10 6.3319667377
38 6.2796716909
39 6.0970780080
60 46.0288880609
evaluations raw_y
1 19.5647111138
6 6.7405968773
10 6.3319667377
38 6.2796716909
39 6.0970780080
60 46.0288880609
evaluations raw_y
1 19.5647111138
6 6.7405968773
10 6.3319667377
38 6.2796716909
39 6.0970780080
60 46.0288880609
evaluations raw_y
1 19.5647111138
6 6.7405968773
10 6.3319667377
38 6.2796716909
39 6.0970780080
60 46.0288880609
evaluations raw_y
1 19.5647111138
6 6.7405968773
10 6.3319667377
38 6.2796716909
39 6.0970780080
60 46.0288880609
evaluations raw_y
1 93.4596837916
2 24.6783746270
3 15.9327064486
6 11.4010959112
14 5.9685238382
60 55.4756119359
evaluations raw_y
1 93.4596837916
2 24.6783746270
3 15.9327064486
6 11.4010959112
14 5.9685238382
60 55.4756119359
evaluations raw_y
1 93.4596837916
2 24.6783746270
3 15.9327064486
6 11.4010959112
14 5.9685238382
60 55.4756119359
evaluations raw_y
1 93.4596837916
2 24.6783746270
3 15.9327064486
6 11.4010959112
14 5.9685238382
60 55.4756119359
evaluations raw_y
1 93.4596837916
2 24.6783746270
3 15.9327064486
6 11.4010959112
14 5.9685238382
60 55.4756119359
evaluations raw_y
