evaluations raw_y
1 57.8662898272
7 37.9496146806
11 31.3201840817
112 22.9897061503
162 17.3935365788
254 12.4161723691
291 6.1963427995
300 60.0252367508
evaluations raw_y
1 57.8662898272
7 37.9496146806
11 31.3201840817
112 22.9897061503
162 17.3935365788
254 12.4161723691
291 6.1963427995
300 60.0252367508
evaluations raw_y
1 57.8662898272
7 37.9496146806
11 31.3201840817
112 22.9897061503
162 17.3935365788
254 12.4161723691
291 6.1963427995
300 60.0252367508
evaluations raw_y
1 57.8662898272
7 37.9496146806
11 31.3201840817
112 22.9897061503
162 17.3935365788
254 12.4161723691
291 6.1963427995
300 60.0252367508
evaluations raw_y
1 57.8662898272
7 37.9496146806
11 31.3201840817
112 22.9897061503
162 17.3935365788
254 12.4161723691
291 6.1963427995
300 60.0252367508
evaluations raw_y
1 66.6705779853
5 49.2033622772
7 36.1721969265
8 22.3666183618
149 18.6655068605
244 16.1874535813
291 15.6465970142
292 11.9067593717
300 71.4044982927
evaluations raw_y
1 66.6705779853
5 49.2033622772
7 36.1721969265
8 22.3666183618
149 18.6655068605
244 16.1874535813
291 15.6465970142
292 11.9067593717
300 71.4044982927
evaluations raw_y
1 66.6705779853
5 49.2033622772
7 36.1721969265
8 22.3666183618
149 18.6655068605
244 16.1874535813
291 15.6465970142
292 11.9067593717
300 71.4044982927
evaluations raw_y
1 66.6705779853
5 49.2033622772
7 36.1721969265
8 22.3666183618
149 18.6655068605
244 16.1874535813
291 15.6465970142
292 11.9067593717
300 71.4044982927
evaluations raw_y
1 66.6705779853
5 49.2033622772
7 36.1721969265
8 22.3666183618
149 18.6655068605
244 16.1874535813
291 15.6465970142
292 11.9067593717
300 71.4044982927
evaluations raw_y
1 111.0231569813
3 50.1048199027
6 33.7547207361
24 21.8569243544
102 14.8285854723
186 14.7448480318
195 12.5463648344
271 11.3349827897
283 10.8749148065
286 7.2876188429
300 95.4873517593
evaluations raw_y
1 111.0231569813
3 50.1048199027
6 33.7547207361
24 21.8569243544
102 14.8285854723
186 14.7448480318
195 12.5463648344
271 11.3349827897
283 10.8749148065
286 7.2876188429
300 95.4873517593
evaluations raw_y
1 111.0231569813
3 50.1048199027
6 33.7547207361
24 21.8569243544
102 14.8285854723
186 14.7448480318
195 12.5463648344
271 11.3349827897
283 10.8749148065
286 7.2876188429
300 95.4873517593
evaluations raw_y
1 111.0231569813
3 50.1048199027
6 33.7547207361
24 21.8569243544
102 14.8285854723
186 14.7448480318
195 12.5463648344
271 11.3349827897
283 10.8749148065
286 7.2876188429
300 95.4873517593
evaluations raw_y
1 111.0231569813
3 50.1048199027
6 33.7547207361
24 21.8569243544
102 14.8285854723
186 14.7448480318
195 12.5463648344
271 11.3349827897
283 10.8749148065
286 7.2876188429
300 95.4873517593
evaluations raw_y
1 99.9830260572
2 32.1787212298
47 30.9628024732
86 25.3399271305
173 20.7756726764
188 17.2533959271
275 14.4751272904
282 11.0525175289
300 139.4930033571
evaluations raw_y
1 99.9830260572
2 32.1787212298
47 30.9628024732
86 25.3399271305
173 20.7756726764
