evaluations raw_y
1 114.2995301636
2 17.4432774519
29 12.0161418666
188 11.7266091814
228 10.4321583270
300 26.1898842304
evaluations raw_y
1 114.2995301636
2 17.4432774519
29 12.0161418666
66 9.8111437144
300 96.1368463294
evaluations raw_y
1 114.2995301636
2 17.4432774519
29 12.0161418666
204 11.0687759258
300 36.4878291107
evaluations raw_y
1 114.2995301636
2 17.4432774519
29 12.0161418666
299 10.5871170625
300 74.7731065660
evaluations raw_y
1 114.2995301636
2 17.4432774519
29 12.0161418666
37 11.0585507536
300 62.1958386269
evaluations raw_y
1 52.7604825342
2 30.4722883901
5 30.0226131166
8 27.1828684272
9 26.3272257948
23 20.4877021830
37 6.3959652206
300 22.8782013569
evaluations raw_y
1 52.7604825342
2 30.4722883901
5 30.0226131166
8 27.1828684272
9 26.3272257948
23 20.4877021830
55 18.7672699715
88 14.2356152417
163 13.7942183879
256 13.3307590679
261 13.1387150472
278 12.3998411460
300 26.0494717323
evaluations raw_y
1 52.7604825342
2 30.4722883901
5 30.0226131166
8 27.1828684272
9 26.3272257948
23 20.4877021830
46 19.9419224258
47 17.5172561182
80 16.0984212420
192 12.3073419527
300 44.9250167156
evaluations raw_y
1 52.7604825342
2 30.4722883901
5 30.0226131166
8 27.1828684272
9 26.3272257948
23 20.4877021830
42 16.7663423753
99 15.0393158936
133 13.5440299645
208 12.7103670045
300 34.2775494353
evaluations raw_y
1 52.7604825342
2 30.4722883901
5 30.0226131166
8 27.1828684272
9 26.3272257948
23 20.4877021830
47 20.4036794695
53 15.8639741249
193 15.5207530427
300 186.9659927437
evaluations raw_y
1 28.9036406508
2 16.3636119207
43 12.8388324362
69 10.2094817994
128 7.8910279279
300 77.5415034412
evaluations raw_y
1 28.9036406508
2 16.3636119207
68 9.1494306327
292 9.0189957401
300 35.8138508666
evaluations raw_y
1 28.9036406508
2 16.3636119207
161 13.7248501431
300 42.9024120286
evaluations raw_y
1 28.9036406508
2 16.3636119207
39 9.6909794434
300 55.5876096766
evaluations raw_y
1 28.9036406508
2 16.3636119207
42 13.0053723410
64 12.7106146860
97 9.4033892603
300 45.8649136758
evaluations raw_y
1 136.4260679453
2 99.2600663834
3 67.7261417005
4 50.8644572183
6 33.8927569461
8 15.6871717831
68 11.6619194732
300 53.3148524666
evaluations raw_y
1 136.4260679453
2 99.2600663834
3 67.7261417005
4 50.8644572183
6 33.8927569461
8 15.6871717831
51 11.0213312803
300 140.4134689699
evaluations raw_y
1 136.4260679453
2 99.2600663834
3 67.7261417005
4 50.8644572183
6 33.8927569461
8 15.6871717831
205 13.4577586221
271 11.5401669549
300 21.3013392259
evaluations raw_y
1 136.4260679453
2 99.2600663834
3 67.7261417005
4 50.8644572183
6 33.8927569461
8 15.6871717831
143 12.2679968059
265 11.6596518374
300 23.1288218166
evaluations raw_y
1 136.4260679453
2 99.2600663834
3 67.7261417005
4 50.8644572183
6 33.8927569461
8 15.6871717831
102 10.1260088723
300 37.7394895972
evaluations raw_y
1 33.8552503632
4 26.2135947271
21 17.3154123955
25 15.4548096184
93 15.2006612690
178 15.1101867011
224 14.3141187513
271 11.5212434581
300 30.6716563426
evaluations raw_y
1 33.8552503632
4 26.2135947271
21 17.3154123955
25 15.4548096184
69 11.0170030436
300 39.8246852066
evaluations raw_y
1 33.8552503632
4 26.2135947271
21 17.3154123955
25 15.4548096184
49 13.4706618368
90 12.2023587096
300 29.5476024751
evaluations raw_y
1 33.8552503632
4 26.2135947271
21 17.3154123955
25 15.4548096184
140 12.8605799522
300 41.8440553510
evaluations raw_y
1 33.8552503632
4 26.2135947271
21 17.3154123955
25 15.4548096184
94 13.6798682795
98 12.4109470029
300 50.7613336995
evaluations raw_y
1 38.5720858016
5 27.4096970589
13 24.1996065984
21 18.4068221709
25 10.9463203998
161 9.7777762959
300 114.9446565629
evaluations raw_y
1 38.5720858016
5 27.4096970589
13 24.1996065984
21 18.4068221709
25 10.9463203998
300 50.9866905492
evaluations raw_y
1 38.5720858016
5 27.4096970589
13 24.1996065984
21 18.4068221709
25 10.9463203998
54 10.5966096492
300 22.3882521044
evaluations raw_y
1 38.5720858016
5 27.4096970589
13 24.1996065984
21 18.4068221709
25 10.9463203998
300 26.3826687580
evaluations raw_y
1 38.5720858016
5 27.4096970589
13 24.1996065984
21 18.4068221709
25 10.9463203998
123 9.8706740770
300 50.1498837529
evaluations raw_y
1 132.6224205868
2 29.1124703865
9 24.4787082507
17 17.5720914697
21 14.3756967394
218 9.7399580849
300 71.3080077154
evaluations raw_y
1 132.6224205868
2 29.1124703865
9 24.4787082507
17 17.5720914697
21 14.3756967394
45 12.4136994505
300 30.6270711494
evaluations raw_y
1 132.6224205868
2 29.1124703865
9 24.4787082507
17 17.5720914697
21 14.3756967394
224 12.2177207348
300 42.6778099556
evaluations raw_y
1 132.6224205868
2 29.1124703865
9 24.4787082507
17 17.5720914697
21 14.3756967394
52 10.9513786221
300 195.1590386703
evaluations raw_y
1 132.6224205868
2 29.1124703865
9 24.4787082507
17 17.5720914697
21 14.3756967394
108 10.2975488799
300 29.9369631329
evaluations raw_y
1 50.4792076311
2 29.4748594665
4 14.8857299461
66 14.7060157780
176 13.3596949433
213 13.2775489789
295 11.5833325415
300 69.7628444754
evaluations raw_y
1 50.4792076311
2 29.4748594665
4 14.8857299461
80 9.0342893430
300 80.5556331989
evaluations raw_y
1 50.4792076311
2 29.4748594665
4 14.8857299461
140 12.0227964590
300 56.8425228575
evaluations raw_y
1 50.4792076311
2 29.4748594665
4 14.8857299461
45 14.8619908932
116 12.8741699999
