evaluations raw_y
1 1287.0000137229
2 631.3750253770
14 414.2306865616
24 200.3814880857
90 1065.2617181396
evaluations raw_y
1 1287.0000137229
2 631.3750253770
13 586.8703682900
19 560.8317354556
21 361.4143304943
38 123.3756773714
90 193.4213251898
evaluations raw_y
1 1287.0000137229
2 631.3750253770
11 76.5954850167
90 1604.6207707514
evaluations raw_y
1 1287.0000137229
2 631.3750253770
12 504.4282402322
31 427.1827386598
43 253.8320336743
46 122.1428395217
56 87.1084898875
90 472.6417443593
evaluations raw_y
1 1287.0000137229
2 631.3750253770
10 599.0729169425
13 162.9780026447
76 150.8101747273
90 983.4394611673
evaluations raw_y
1 950.6676265952
7 793.0841049071
8 179.2434381777
84 37.0191690862
90 716.8392804922
evaluations raw_y
1 950.6676265952
7 793.0841049071
8 179.2434381777
38 97.2074640815
90 277.2555383912
evaluations raw_y
1 950.6676265952
7 793.0841049071
8 179.2434381777
18 95.2165777798
90 1734.3659521729
evaluations raw_y
1 950.6676265952
7 793.0841049071
8 179.2434381777
35 89.4222940191
38 72.7735917519
90 1436.6597791750
evaluations raw_y
1 950.6676265952
7 793.0841049071
8 179.2434381777
90 998.8727562101
evaluations raw_y
1 3387.7428348132
2 1618.6903028984
5 830.5999597783
11 646.3074770624
35 506.5774549996
78 175.2473941465
90 3348.7158649053
evaluations raw_y
1 3387.7428348132
2 1618.6903028984
5 830.5999597783
11 616.2007949853
14 82.3163664425
90 620.5013290341
evaluations raw_y
1 3387.7428348132
2 1618.6903028984
5 830.5999597783
24 508.3669139138
41 147.2932709764
47 137.4019224608
80 127.6876916670
90 1518.9766113709
evaluations raw_y
1 3387.7428348132
2 1618.6903028984
5 830.5999597783
12 569.0569144649
43 254.0379365250
74 77.3379770643
90 1005.6555718479
evaluations raw_y
1 3387.7428348132
2 1618.6903028984
5 830.5999597783
11 483.5087911274
29 290.2270121496
85 217.3000445619
90 2907.6951063733
evaluations raw_y
1 1210.3410182150
2 802.4095239903
4 485.5749494854
5 485.2008487779
12 180.6695602301
33 157.0174727120
73 150.0302910197
90 424.4084966369
evaluations raw_y
1 1210.3410182150
2 802.4095239903
4 485.5749494854
5 485.2008487779
11 153.3030764967
90 653.0255023089
evaluations raw_y
1 1210.3410182150
2 802.4095239903
4 485.5749494854
5 485.2008487779
16 201.7524932734
55 157.2761283375
90 587.3988329916
evaluations raw_y
1 1210.3410182150
2 802.4095239903
4 485.5749494854
5 485.2008487779
12 142.0463717024
85 117.9807440451
87 93.0861503114
90 585.6604201067
evaluations raw_y
1 1210.3410182150
2 802.4095239903
4 485.5749494854
5 485.2008487779
10 166.6922144805
24 43.8509070294
90 440.1077910226
evaluations raw_y
1 1872.3796690171
3 1046.6867051007
5 841.0694459173
9 653.1184918640
10 452.8144576906
33 263.0966252124
45 147.2333220563
78 125.3962048373
90 289.7034905553
evaluations raw_y
1 1872.3796690171
3 1046.6867051007
5 841.0694459173
9 653.1184918640
12 596.5079864196
17 307.8757240845
37 262.9408849746
53 197.3746607442
90 415.3021225162
evaluations raw_y
1 1872.3796690171
3 1046.6867051007
5 841.0694459173
9 653.1184918640
13 271.4152338775
15 173.1044901832
90 2062.6986887167
evaluations raw_y
1 1872.3796690171
3 1046.6867051007
5 841.0694459173
9 653.1184918640
21 356.6798065751
25 348.4228565787
37 317.8695763873
40 182.8561308715
44 181.1614013111
90 1086.0542256783
evaluations raw_y
1 1872.3796690171
3 1046.6867051007
5 841.0694459173
9 653.1184918640
10 632.6684296765
20 619.2877155123
21 331.7218396219
41 156.4485605047
80 131.9600947500
90 1436.8508461033
evaluations raw_y
1 410.6976336326
3 332.5171548466
36 187.6952959308
74 66.2521981387
90 1284.3211257149
evaluations raw_y
1 410.6976336326
3 332.5171548466
20 277.6307984003
57 254.9786401896
64 147.7209516830
70 126.3671134761
77 118.4035569886
90 593.6541222159
evaluations raw_y
1 410.6976336326
3 332.5171548466
27 297.1535971429
37 276.4209590214
41 106.8687163552
90 1380.3086882609
evaluations raw_y
1 410.6976336326
3 332.5171548466
14 224.1339554711
49 197.7459753546
83 197.0189018446
90 770.6617679741
evaluations raw_y
1 410.6976336326
3 332.5171548466
45 322.9737769388
56 296.1087667853
62 239.5139880831
71 147.5357748508
90 467.3106417761
evaluations raw_y
1 532.6252270513
4 187.2414634440
25 102.5645667700
90 1309.9388340275
evaluations raw_y
1 532.6252270513
4 187.2414634440
50 173.2813129448
90 1406.1587310422
evaluations raw_y
1 532.6252270513
4 187.2414634440
30 153.0154065150
61 106.1857156598
90 1070.2637343236
evaluations raw_y
1 532.6252270513
4 187.2414634440
90 1161.9529153906
evaluations raw_y
1 532.6252270513
4 187.2414634440
12 38.7344780618
90 312.8163549302
evaluations raw_y
1 1849.0753746099
2 1663.6381443178
3 292.2230957920
10 63.5116789003
90 1253.2019544992
evaluations raw_y
1 1849.0753746099
2 1663.6381443178
3 292.2230957920
32 216.2483422273
90 1735.9609422075
evaluations raw_y
1 1849.0753746099
2 1663.6381443178
3 292.2230957920
10 275.2464646289
35 208.4247881504
57 106.7466215925
90 928.1720720980
evaluations raw_y
1 1849.0753746099
2 1663.6381443178
3 292.2230957920
47 200.8924848709
73 164.5447836903
90 501.3826998090
evaluations raw_y
1 1849.0753746099
2 1663.6381443178
3 292.2230957920
12 181.7198223781
14 171.6786595703
62 141.5752450052
90 506.5377990204
evaluations raw_y
1 539.0298102416
10 418.3164915940
12 402.3247430575
67 262.0581542485
90 1442.5337822022
evaluations raw_y
1 539.0298102416
16 367.9293678074
20 207.4289712905
39 123.8322019427
