evaluations raw_y
1 836506.0137911377
2 316285.6722217860
4 178234.4566240887
5 23.4568901132
14 1.6670834391
50 1.3689287129
54 5.3440723213
evaluations raw_y
1 302073.5377397285
5 96625.5805501256
7 1092.4833007516
9 12.5966235253
54 75.4500613145
evaluations raw_y
1 1092022.9686831653
2 137576.4119284738
5 109618.9741226676
8 12.5385497181
10 3.0701386485
17 2.1548904806
54 19111.2871513175
evaluations raw_y
1 292134.1190895207
2 6671.2069004834
5 2.4652750005
37 1.4398122323
54 156.2344385311
evaluations raw_y
1 341727.5263429779
3 303910.5373623429
5 36426.8789768170
9 33612.3304208722
10 33215.3346731864
15 3548.1534246037
22 0.8695169712
41 0.8165950145
44 0.3869317777
52 0.3437212081
54 0.2644421870
evaluations raw_y
1 61709.8584296660
3 47404.1042367853
5 33452.9891460441
6 22947.1577425970
7 39.5671169701
29 31.1891602250
31 23.4669325867
46 7.9312616517
54 717.0892722861
evaluations raw_y
1 18098.8021750487
2 51.6149584526
12 12.5681720678
25 5.3157919162
42 1.4424004629
54 18439.3886852669
evaluations raw_y
1 7094.9751857409
5 2.5416203703
11 0.3556849965
54 2.3418382933
evaluations raw_y
1 33693.1556547867
2 23.7641691913
25 23.5548017248
34 12.3473492686
52 10.5407914370
54 4449.7835541096
evaluations raw_y
1 62377.3783609713
2 33596.7715828036
3 4052.9072994697
5 58.8802242134
6 58.0478929703
9 20.3987868194
22 11.8144586598
47 10.8074493577
48 0.4519271111
54 1.5067960414
evaluations raw_y
1 1051589.3003276375
2 312017.2924824531
3 221079.0005767578
4 104491.8813121910
5 8.1790691771
54 12.8351821792
evaluations raw_y
1 12.4988823445
17 2.2002002687
45 1.7142994360
54 987.9626143281
evaluations raw_y
1 119.3392024221
7 45.6538571119
8 24.8707858240
18 5.0026698620
22 2.9499368974
54 12.3975714290
evaluations raw_y
1 121995.5388270315
2 26.4699965506
9 16.7348772802
12 12.4731901984
36 7.4583103883
39 0.7188258973
54 43.8901650965
evaluations raw_y
1 576642.3841338485
2 11183.9040259648
3 37.9365165998
5 25.7894805481
7 23.1645614942
13 12.7300579995
19 4.0083463681
27 2.2039368627
45 0.1885068221
54 6.7279493978
evaluations raw_y
1 22.8164529085
4 6.7738453187
39 6.5491668670
52 3.3729976599
54 23.7142034303
evaluations raw_y
1 59.9825935102
3 50.8459371384
4 12.6164715451
27 11.9236218914
33 8.8859813934
40 6.9873747476
44 3.0141120026
53 2.4912407642
54 0.4512949984
evaluations raw_y
1 126955.0732920295
2 67844.8532192623
3 7.0409917116
18 4.5176785825
34 4.1423578934
42 0.0008162673
54 4.3401390737
evaluations raw_y
1 87948.9295591899
2 86.5420391129
5 75.2259111777
34 73.0031286621
37 54.9420758031
39 26.9485446872
40 22.3998252730
41 8.4380604664
54 119.0516919526
evaluations raw_y
1 54480.1466516540
2 107.1397281050
3 70.6681080002
6 23.6367575853
8 12.7049054971
20 6.5291434631
43 5.0262254173
45 3.0053025634
54 4049.1550313348
evaluations raw_y
1 4393.4250288749
2 10.2831636859
17 8.8742491759
24 5.8366114026
36 3.6857121987
39 2.3794142244
47 1.8727124154
48 0.3490795600
54 3.5232248720
evaluations raw_y
1 16.9819016993
25 4.3377089001
34 2.6682098202
54 12.4479920572
evaluations raw_y
1 357684.4654077830
2 28.0435660418
6 12.8400275899
10 6.7260832463
49 6.6509084290
50 3.4616760682
54 20.6837706043
evaluations raw_y
1 20320.9960081455
2 45.5493046453
3 37.5578270456
8 32.4963548903
12 7.9390254875
36 6.8054432678
37 6.2783304701
39 5.6773507974
47 5.5427659923
50 1.4653486112
54 11.3353759126
evaluations raw_y
1 368622.6975465518
2 118.4483120075
3 48.5813404171
6 23.8656540793
33 12.5413731574
51 10.0231463948
52 3.5178500097
54 5.5930990854
evaluations raw_y
1 24.9523323755
9 4.1668430222
26 0.1737182141
54 6.8618018158
evaluations raw_y
1 125.7837980147
2 36.3139044667
8 16.2230120329
31 15.2931361292
54 3673.4486914215
evaluations raw_y
1 17979.4049182511
2 4.2440959246
32 4.0086570284
37 2.2621550432
54 9.7854501093
evaluations raw_y
1 30.1477113074
13 6.7086622450
31 2.2652497786
54 7.1704709345
evaluations raw_y
1 6675.0160937838
2 4573.1464464503
3 2710.0983216488
4 137.3362443633
8 52.8224329544
11 43.5122439007
13 7.6397954629
33 3.1280674373
54 38.1765169739
evaluations raw_y
1 20333.2843770575
7 4.6121771854
54 12.4699631851
evaluations raw_y
1 61693.2569303869
2 38129.2655098957
4 19016.9559949055
9 3310.0805715629
19 6.4658493490
23 2.8952015579
27 0.0885034265
54 1.3268925790
evaluations raw_y
1 367.1564435141
16 2.2449198398
24 0.6979827975
53 0.5666515013
54 11382.6096286104
evaluations raw_y
1 47735.6056312182
3 12.0005267586
27 6.1878373229
46 1.8186595845
54 2.8484800988
evaluations raw_y
1 10983.9099255316
7 1.1836713629
54 15.6847974987
evaluations raw_y
1 119.0690143867
2 107.1182034703
4 45.6616385819
6 22.2793183596
8 3.9508844078
50 2.9102346032
54 4.5463126881
evaluations raw_y
1 73.7536877800
2 41.6415958616
6 41.2805621403
12 19.3980906215
47 5.0271282155
53 4.4227245093
54 23.4266853115
evaluations raw_y
1 171.1114522748
2 101.6089673912
5 47.6019876315
7 23.2568912688
13 11.7158790927
46 6.4924834125
53 1.3144098991
54 12.8842728707
evaluations raw_y
1 6175.1813762972
2 45.6051746632
8 12.8420309734
13 8.4894256037
21 3.1432105198
23 3.0804563876
45 0.0969273269
54 6.1300767260
evaluations raw_y
1 66.7879065074
2 55.7527277558
