evaluations raw_y
1 1326800.8908921173
2 1096130.0644714751
5 657212.0498383055
13 10.5702059272
90 3280988.0351936724
evaluations raw_y
1 1326800.8908921173
2 1096130.0644714751
5 657212.0498383055
11 38147.7730974191
42 13654.4329954032
56 5666.7748560916
90 24731132.2123938315
evaluations raw_y
1 1326800.8908921173
2 1096130.0644714751
5 657212.0498383055
17 35.1652510434
90 2796744.8314129864
evaluations raw_y
1 1326800.8908921173
2 1096130.0644714751
5 657212.0498383055
34 327497.7696441322
36 46066.2963304701
54 306.5138663103
90 12489912.0539614763
evaluations raw_y
1 1326800.8908921173
2 1096130.0644714751
5 657212.0498383055
12 586914.1082988748
13 16126.0686224046
90 480737.1316568097
evaluations raw_y
1 4332653.3497699713
3 892439.9323643120
9 15662.3901889196
17 3214.6564015619
90 2045090.9677751218
evaluations raw_y
1 4332653.3497699713
3 892439.9323643120
9 15662.3901889196
12 3845.4435721570
43 2745.8407564616
90 154597.8507949381
evaluations raw_y
1 4332653.3497699713
3 892439.9323643120
9 15662.3901889196
90 4755681.1401413567
evaluations raw_y
1 4332653.3497699713
3 892439.9323643120
9 15662.3901889196
20 12324.4040708208
88 1160.8397700519
90 5932753.8705044193
evaluations raw_y
1 4332653.3497699713
3 892439.9323643120
9 15662.3901889196
49 1808.8343375359
70 498.9569219058
90 1039.0545633542
evaluations raw_y
1 10678824.0359681621
2 2335066.1411941620
5 2305232.8470324208
7 2074.1248064999
33 53.0349565418
90 22133737.1282444410
evaluations raw_y
1 10678824.0359681621
2 2335066.1411941620
5 2305232.8470324208
7 2074.1248064999
90 535868.8735995666
evaluations raw_y
1 10678824.0359681621
2 2335066.1411941620
5 2305232.8470324208
7 2074.1248064999
52 1113.4148177694
86 173.1129565509
90 654522.0510736046
evaluations raw_y
1 10678824.0359681621
2 2335066.1411941620
5 2305232.8470324208
7 2074.1248064999
84 68.3653274730
90 17560668.4734383523
evaluations raw_y
1 10678824.0359681621
2 2335066.1411941620
5 2305232.8470324208
7 2074.1248064999
90 35088.8804809828
evaluations raw_y
1 265856.2933511662
11 11506.6303791449
58 1312.4413449137
63 950.0128325549
90 32398574.5933646746
evaluations raw_y
1 265856.2933511662
13 140474.3914491317
26 88758.0451703288
41 85081.9478180962
88 10876.6550438595
90 14645749.6338460203
evaluations raw_y
1 265856.2933511662
27 46647.3687128012
66 36250.0494090792
79 67.3895632247
90 107237.8297871458
evaluations raw_y
1 265856.2933511662
11 25516.1195181382
22 5262.4333647297
45 3953.9029279513
49 306.2927230468
90 13363854.5207876731
evaluations raw_y
1 265856.2933511662
15 136906.9013981677
30 122446.9593687903
51 46.0825728813
90 9557017.0832193922
evaluations raw_y
1 1832508.0714018061
9 217726.2976875415
36 60835.0845150974
39 38.8812537857
90 6127237.5445687464
evaluations raw_y
1 1832508.0714018061
9 217726.2976875415
17 16268.1096626801
21 13789.1686961103
30 869.6476034215
90 21623896.1637295894
evaluations raw_y
1 1832508.0714018061
9 217726.2976875415
16 3213.5425287444
53 530.5789241072
90 4606257.0284151156
evaluations raw_y
1 1832508.0714018061
9 217726.2976875415
13 1399.0643392239
75 181.6314195037
90 1153678.8138110924
evaluations raw_y
1 1832508.0714018061
9 217726.2976875415
32 135535.2546657553
48 892.1767339944
90 477898.3208367733
evaluations raw_y
1 1077630.6509260100
2 130927.2738032859
24 325.1776477490
65 22.6739777371
90 10767041.0609250423
evaluations raw_y
1 1077630.6509260100
2 130927.2738032859
14 87299.8802662525
27 35576.9979178174
90 271234.2475250905
evaluations raw_y
1 1077630.6509260100
2 130927.2738032859
19 684.5350555484
90 5810979.3836169634
evaluations raw_y
1 1077630.6509260100
2 130927.2738032859
12 18439.1952866687
90 18779276.6281688549
evaluations raw_y
1 1077630.6509260100
2 130927.2738032859
24 126649.5718512990
31 14793.5549661232
68 2814.2211997221
90 45902244.9273642823
evaluations raw_y
1 7655689.5652310187
3 3462748.5080483104
4 194390.5813628768
19 34630.2163998654
75 9.7229591181
90 61535.9396053462
evaluations raw_y
1 7655689.5652310187
3 3462748.5080483104
4 194390.5813628768
23 34.3887999319
90 14882199.6573762316
evaluations raw_y
1 7655689.5652310187
3 3462748.5080483104
4 194390.5813628768
10 13608.0654575284
88 3315.1224914864
90 209913.9853802529
evaluations raw_y
1 7655689.5652310187
3 3462748.5080483104
4 194390.5813628768
21 14724.4556277676
90 632875.2688594185
evaluations raw_y
1 7655689.5652310187
3 3462748.5080483104
4 194390.5813628768
25 102831.5130624286
52 1691.4390354213
90 9316511.4981858451
evaluations raw_y
1 4551479.9457945926
5 494013.2761213438
9 256846.8019454872
20 255862.5129990099
26 244702.9942700405
51 95092.2103696533
76 58284.4019623273
90 16305296.9939546250
evaluations raw_y
1 4551479.9457945926
5 494013.2761213438
9 256846.8019454872
10 52232.5894688203
20 24048.3423101094
53 14.5868442557
90 41193083.2311264649
evaluations raw_y
1 4551479.9457945926
5 494013.2761213438
9 256846.8019454872
16 158324.7846809601
19 115533.7229579810
28 39110.4303382559
55 173.6092599436
90 40441235.3644308746
evaluations raw_y
1 4551479.9457945926
5 494013.2761213438
9 256846.8019454872
11 127176.9196268560
17 9436.8071223513
21 4670.8347614168
23 62.1415390955
90 79852.9629410255
evaluations raw_y
1 4551479.9457945926
5 494013.2761213438
9 256846.8019454872
18 1856.6867950859
90 1992271.0771554781
evaluations raw_y
1 34667151.2771670148
2 2086099.9923981042
5 1935635.5126488695
6 180596.5790693338
15 236.3283463691
90 3985898.3534094114
evaluations raw_y
1 34667151.2771670148
2 2086099.9923981042
5 1935635.5126488695
6 180596.5790693338
11 17968.6590464639
35 3546.3073785171
38 286.8972996310
90 10106532.1425791457
evaluations raw_y
1 34667151.2771670148
2 2086099.9923981042
5 1935635.5126488695
6 180596.5790693338
39 5003.4374046859
90 30636666.9992283545
evaluations raw_y
1 34667151.2771670148
2 2086099.9923981042
5 1935635.5126488695
6 180596.5790693338
14 109010.7942720995
24 101865.4154763848
44 53514.5821614441
56 45849.6947989240
77 37482.5320569288
90 28363264.3715844974
evaluations raw_y
1 34667151.2771670148
2 2086099.9923981042
5 1935635.5126488695
6 180596.5790693338
10 45585.7682639498
31 1249.8918622750
90 6424452.2611598233
evaluations raw_y
1 4241236.4134887978
4 24125.9618805546
13 3306.9425835042
90 2568834.3231714056
evaluations raw_y
1 4241236.4134887978
4 24125.9618805546
12 5537.0487763221
51 1001.6138762371
90 5334562.9689326771
evaluations raw_y
1 4241236.4134887978
4 24125.9618805546
28 22245.3087156047
30 927.3016157621
66 577.0826279227
90 17804206.8879857436
evaluations raw_y
1 4241236.4134887978
4 24125.9618805546
30 25.4846320373
90 4300663.6944671925
evaluations raw_y
1 4241236.4134887978
4 24125.9618805546
90 18601260.4543326870
evaluations raw_y
1 5642750.3583384780
3 5298720.7430319227
6 2987.5328817073
44 793.8754473937
75 422.4072627864
76 280.0195186398
90 553570.7568680512
evaluations raw_y
1 5642750.3583384780
3 5298720.7430319227
6 2987.5328817073
23 1642.2673861701
90 18423152.8241982423
evaluations raw_y
1 5642750.3583384780
3 5298720.7430319227
6 2987.5328817073
90 12705742.3674851712
evaluations raw_y
1 5642750.3583384780
3 5298720.7430319227
6 2987.5328817073
90 1942326.4374797386
evaluations raw_y
1 5642750.3583384780
3 5298720.7430319227
6 2987.5328817073
14 135.0525619001
90 9356061.3692669980
evaluations raw_y
1 60100055.3970144466
2 3601.7752565136
5 717.9538935920
30 399.6385944246
90 429696.3951349401
evaluations raw_y
1 60100055.3970144466
2 3601.7752565136
5 717.9538935920
90 10230.0117279538
evaluations raw_y
1 60100055.3970144466
2 3601.7752565136
5 717.9538935920
23 105.4844144752
90 19959347.3853435963
evaluations raw_y
1 60100055.3970144466
2 3601.7752565136
5 717.9538935920
78 224.2471226343
90 1732671.9458295917
evaluations raw_y
1 60100055.3970144466
2 3601.7752565136
5 717.9538935920
90 1671527.8725181401
evaluations raw_y
1 4447494.9199555907
3 1458015.4279621199
4 1328970.5987496420
7 114406.6365045146
37 2434.4517183155
90 6497074.1657517990
evaluations raw_y
1 4447494.9199555907
3 1458015.4279621199
4 1328970.5987496420
7 114406.6365045146
35 37152.6750973275
41 5164.3642448332
90 288913.5154823500
evaluations raw_y
1 4447494.9199555907
3 1458015.4279621199
4 1328970.5987496420
7 114406.6365045146
11 111309.6997529674
20 74.4981119564
68 38.3990261889
90 10005366.9655812848
evaluations raw_y
1 4447494.9199555907
3 1458015.4279621199
4 1328970.5987496420
7 114406.6365045146
16 57569.0139113789
52 23061.9973196388
66 5541.0644964120
90 18014824.0663996413
evaluations raw_y
1 4447494.9199555907
3 1458015.4279621199
4 1328970.5987496420
7 114406.6365045146
26 17617.2874473154
28 866.8101990094
90 6251455.1656064615
evaluations raw_y
1 55698519.1888535023
2 22117502.7867017500
3 7529528.2750772657
7 246949.8294745150
8 174316.3583968797
9 47262.3764925038
28 30374.0186143993
90 9311.7071403959
evaluations raw_y
1 55698519.1888535023
2 22117502.7867017500
3 7529528.2750772657
7 246949.8294745150
8 174316.3583968797
9 47262.3764925038
13 4034.7248576374
56 3802.6871956433
90 503983.9793431253
evaluations raw_y
1 55698519.1888535023
2 22117502.7867017500
3 7529528.2750772657
7 246949.8294745150
8 174316.3583968797
9 47262.3764925038
78 10067.0285129856
90 8174623.7931898572
evaluations raw_y
1 55698519.1888535023
2 22117502.7867017500
3 7529528.2750772657
7 246949.8294745150
8 174316.3583968797
9 47262.3764925038
17 40241.6928282757
19 433.0869588639
90 13985668.9959135391
evaluations raw_y
1 55698519.1888535023
2 22117502.7867017500
3 7529528.2750772657
7 246949.8294745150
8 174316.3583968797
9 47262.3764925038
25 42311.9111643685
52 686.9179825990
90 440145.4700126694
